,Time,Value
8974,01/24/2023 11:22,3.337
8975,01/24/2023 11:25,3.335
8976,01/24/2023 11:32,3.323
8977,01/24/2023 11:35,3.322
8978,01/24/2023 11:45,3.328
8979,01/24/2023 11:55,3.33
8980,01/24/2023 12:05,3.33
8981,01/24/2023 12:12,3.317
8982,01/24/2023 12:14,3.318
8983,01/24/2023 12:25,3.319
8984,01/24/2023 12:35,3.325
8985,01/24/2023 12:45,3.33
8986,01/24/2023 12:52,3.327
8987,01/24/2023 12:55,3.331
8988,01/24/2023 13:02,3.34
8989,01/24/2023 13:05,3.336
8990,01/24/2023 13:15,3.341
8991,01/24/2023 13:25,3.324
8992,01/24/2023 13:35,3.33
8993,01/24/2023 13:40,3.334
8994,01/24/2023 13:45,3.336
8995,01/24/2023 13:55,3.343
8996,01/24/2023 14:02,3.354
8997,01/24/2023 14:05,3.35
8998,01/24/2023 14:15,3.34
8999,01/24/2023 14:20,3.34
9000,01/24/2023 14:25,3.331
9001,01/24/2023 14:35,3.331
9002,01/24/2023 14:40,3.337
9003,01/24/2023 14:45,3.329
9004,01/24/2023 14:50,3.354
9005,01/24/2023 14:55,3.364
9006,01/24/2023 15:00,3.35
9007,01/24/2023 15:05,3.349
9008,01/24/2023 15:10,3.348
9009,01/24/2023 15:15,3.338
9010,01/24/2023 15:22,3.341
9011,01/24/2023 15:25,3.336
9012,01/24/2023 15:35,3.329
9013,01/24/2023 15:45,3.32
9014,01/24/2023 15:50,3.31
9015,01/24/2023 15:55,3.313
9016,01/24/2023 16:05,3.308
9017,01/24/2023 16:14,3.292
9018,01/24/2023 16:20,3.284
9019,01/24/2023 16:25,3.277
9020,01/24/2023 16:32,3.279
9021,01/24/2023 16:34,3.279
9022,01/24/2023 16:40,3.282
9023,01/24/2023 16:45,3.282
9024,01/24/2023 16:55,3.282
9025,01/24/2023 17:05,3.279
9026,01/24/2023 17:10,3.281
9027,01/24/2023 17:15,3.281
9028,01/24/2023 17:25,3.29
9029,01/24/2023 17:35,3.286
9030,01/24/2023 17:45,3.29
9031,01/24/2023 17:54,3.289
9032,01/25/2023 08:02,3.248
9033,01/25/2023 08:05,3.246
9034,01/25/2023 08:15,3.247
9035,01/25/2023 08:22,3.24
9036,01/25/2023 08:24,3.237
9037,01/25/2023 08:35,3.23
9038,01/25/2023 08:45,3.225
9039,01/25/2023 08:51,3.216
9040,01/25/2023 08:55,3.212
9041,01/25/2023 09:04,3.214
9042,01/25/2023 09:15,3.22
9043,01/25/2023 09:21,3.226
9044,01/25/2023 09:25,3.229
9045,01/25/2023 09:31,3.215
9046,01/25/2023 09:35,3.204
9047,01/25/2023 09:42,3.208
9048,01/25/2023 09:45,3.209
9049,01/25/2023 09:55,3.212
9050,01/25/2023 10:05,3.218
9051,01/25/2023 10:10,3.214
9052,01/25/2023 10:15,3.213
9053,01/25/2023 10:22,3.214
9054,01/25/2023 10:24,3.212
9055,01/25/2023 10:30,3.208
9056,01/25/2023 10:35,3.205
9057,01/25/2023 10:40,3.21
9058,01/25/2023 10:45,3.211
9059,01/25/2023 10:55,3.205
9060,01/25/2023 11:05,3.22
9061,01/25/2023 11:15,3.216
9062,01/25/2023 11:25,3.223
9063,01/25/2023 11:30,3.228
9064,01/25/2023 11:34,3.226
9065,01/25/2023 11:40,3.223
9066,01/25/2023 11:45,3.222
9067,01/25/2023 11:55,3.22
9068,01/25/2023 12:00,3.217
9069,01/25/2023 12:05,3.219
9070,01/25/2023 12:15,3.221
9071,01/25/2023 12:20,3.223
9072,01/25/2023 12:25,3.209
9073,01/25/2023 12:34,3.19
9074,01/25/2023 12:45,3.195
9075,01/25/2023 12:55,3.188
9076,01/25/2023 13:00,3.194
9077,01/25/2023 13:04,3.204
9078,01/25/2023 13:15,3.202
9079,01/25/2023 13:20,3.208
9080,01/25/2023 13:25,3.207
9081,01/25/2023 13:35,3.208
9082,01/25/2023 13:45,3.218
9083,01/25/2023 13:52,3.219
9084,01/25/2023 13:55,3.216
9085,01/25/2023 14:00,3.227
9086,01/25/2023 14:05,3.231
9087,01/25/2023 14:15,3.224
9088,01/25/2023 14:25,3.226
9089,01/25/2023 14:35,3.223
9090,01/25/2023 14:44,3.235
9091,01/25/2023 14:50,3.233
9092,01/25/2023 14:55,3.232
9093,01/25/2023 15:02,3.221
9094,01/25/2023 15:04,3.203
9095,01/25/2023 15:10,3.216
9096,01/25/2023 15:15,3.223
9097,01/25/2023 15:25,3.222
9098,01/25/2023 15:35,3.233
9099,01/25/2023 15:45,3.237
9100,01/25/2023 15:50,3.252
9101,01/25/2023 15:55,3.251
9102,01/25/2023 16:05,3.27
9103,01/25/2023 16:15,3.263
9104,01/25/2023 16:25,3.251
9105,01/25/2023 16:32,3.255
9106,01/25/2023 16:35,3.262
9107,01/25/2023 16:45,3.265
9108,01/25/2023 16:50,3.26
9109,01/25/2023 16:55,3.25
9110,01/25/2023 17:04,3.244
9111,01/25/2023 17:10,3.243
9112,01/25/2023 17:15,3.243
9113,01/25/2023 17:20,3.239
9114,01/25/2023 17:25,3.236
9115,01/25/2023 17:30,3.235
9116,01/25/2023 17:35,3.233
9117,01/25/2023 17:45,3.235
9118,01/25/2023 17:55,3.235
9119,01/26/2023 08:05,3.238
9120,01/26/2023 08:15,3.252
9121,01/26/2023 08:24,3.237
9122,01/26/2023 08:31,3.235
9123,01/26/2023 08:35,3.234
9124,01/26/2023 08:44,3.238
9125,01/26/2023 08:52,3.239
9126,01/26/2023 08:55,3.233
9127,01/26/2023 09:05,3.247
9128,01/26/2023 09:10,3.256
9129,01/26/2023 09:15,3.263
9130,01/26/2023 09:25,3.28
9131,01/26/2023 09:35,3.305
9132,01/26/2023 09:42,3.304
9133,01/26/2023 09:45,3.308
9134,01/26/2023 09:55,3.296
9135,01/26/2023 10:05,3.286
9136,01/26/2023 10:12,3.281
9137,01/26/2023 10:15,3.287
9138,01/26/2023 10:22,3.292
9139,01/26/2023 10:25,3.288
9140,01/26/2023 10:32,3.286
9141,01/26/2023 10:35,3.288
9142,01/26/2023 10:45,3.287
9143,01/26/2023 10:50,3.291
9144,01/26/2023 10:54,3.289
9145,01/26/2023 11:05,3.292
9146,01/26/2023 11:10,3.293
9147,01/26/2023 11:15,3.299
9148,01/26/2023 11:25,3.302
9149,01/26/2023 11:32,3.31
9150,01/26/2023 11:34,3.31
9151,01/26/2023 11:42,3.31
9152,01/26/2023 11:45,3.309
9153,01/26/2023 11:55,3.303
9154,01/26/2023 12:01,3.303
9155,01/26/2023 12:05,3.296
9156,01/26/2023 12:14,3.291
9157,01/26/2023 12:25,3.3
9158,01/26/2023 12:32,3.306
9159,01/26/2023 12:35,3.299
9160,01/26/2023 12:45,3.301
9161,01/26/2023 12:52,3.292
9162,01/26/2023 12:55,3.291
9163,01/26/2023 13:00,3.293
9164,01/26/2023 13:05,3.298
9165,01/26/2023 13:14,3.301
9166,01/26/2023 13:24,3.303
9167,01/26/2023 13:30,3.299
9168,01/26/2023 13:35,3.312
9169,01/26/2023 13:40,3.309
9170,01/26/2023 13:45,3.314
9171,01/26/2023 13:55,3.3
9172,01/26/2023 14:04,3.272
9173,01/26/2023 14:10,3.282
9174,01/26/2023 14:15,3.282
9175,01/26/2023 14:25,3.284
9176,01/26/2023 14:30,3.282
9177,01/26/2023 14:35,3.294
9178,01/26/2023 14:40,3.284
9179,01/26/2023 14:45,3.291
9180,01/26/2023 14:50,3.295
9181,01/26/2023 14:55,3.293
9182,01/26/2023 15:04,3.289
9183,01/26/2023 15:15,3.289
9184,01/26/2023 15:24,3.29
9185,01/26/2023 15:35,3.278
9186,01/26/2023 15:40,3.293
9187,01/26/2023 15:45,3.29
9188,01/26/2023 15:52,3.309
9189,01/26/2023 15:55,3.31
9190,01/26/2023 16:04,3.313
9191,01/26/2023 16:12,3.318
9192,01/26/2023 16:15,3.312
9193,01/26/2023 16:24,3.313
9194,01/26/2023 16:34,3.319
9195,01/26/2023 16:42,3.317
9196,01/26/2023 16:45,3.316
9197,01/26/2023 16:52,3.318
9198,01/26/2023 16:55,3.318
9199,01/26/2023 17:00,3.318
9200,01/26/2023 17:05,3.314
9201,01/26/2023 17:15,3.31
9202,01/26/2023 17:21,3.307
9203,01/26/2023 17:25,3.306
9204,01/26/2023 17:35,3.302
9205,01/26/2023 17:40,3.305
9206,01/26/2023 17:45,3.3
9207,01/26/2023 17:52,3.295
9208,01/26/2023 17:54,3.294
9209,01/27/2023 08:02,3.329
9210,01/27/2023 08:05,3.33
9211,01/27/2023 08:15,3.353
9212,01/27/2023 08:24,3.346
9213,01/27/2023 08:31,3.356
9214,01/27/2023 08:35,3.352
9215,01/27/2023 08:40,3.348
9216,01/27/2023 08:45,3.342
9217,01/27/2023 08:50,3.347
9218,01/27/2023 08:55,3.35
9219,01/27/2023 09:05,3.351
9220,01/27/2023 09:12,3.351
9221,01/27/2023 09:15,3.342
9222,01/27/2023 09:25,3.339
9223,01/27/2023 09:35,3.337
9224,01/27/2023 09:45,3.351
9225,01/27/2023 09:52,3.352
9226,01/27/2023 09:55,3.351
9227,01/27/2023 10:05,3.353
9228,01/27/2023 10:12,3.348
9229,01/27/2023 10:15,3.351
9230,01/27/2023 10:20,3.35
9231,01/27/2023 10:25,3.345
9232,01/27/2023 10:35,3.339
9233,01/27/2023 10:40,3.338
9234,01/27/2023 10:45,3.348
9235,01/27/2023 10:50,3.354
9236,01/27/2023 10:54,3.353
9237,01/27/2023 11:05,3.36
9238,01/27/2023 11:14,3.361
9239,01/27/2023 11:21,3.362
9240,01/27/2023 11:25,3.366
9241,01/27/2023 11:35,3.372
9242,01/27/2023 11:45,3.375
9243,01/27/2023 11:50,3.37
9244,01/27/2023 11:55,3.367
9245,01/27/2023 12:01,3.364
9246,01/27/2023 12:05,3.364
9247,01/27/2023 12:10,3.365
9248,01/27/2023 12:15,3.36
9249,01/27/2023 12:20,3.358
9250,01/27/2023 12:25,3.358
9251,01/27/2023 12:34,3.354
9252,01/27/2023 12:45,3.351
9253,01/27/2023 12:50,3.347
9254,01/27/2023 12:55,3.348
9255,01/27/2023 13:05,3.349
9256,01/27/2023 13:12,3.352
9257,01/27/2023 13:14,3.358
9258,01/27/2023 13:20,3.359
9259,01/27/2023 13:25,3.358
9260,01/27/2023 13:32,3.352
9261,01/27/2023 13:35,3.343
9262,01/27/2023 13:42,3.338
9263,01/27/2023 13:45,3.337
9264,01/27/2023 13:50,3.338
9265,01/27/2023 13:55,3.336
9266,01/27/2023 14:04,3.341
9267,01/27/2023 14:15,3.36
9268,01/27/2023 14:22,3.365
9269,01/27/2023 14:25,3.369
9270,01/27/2023 14:35,3.369
9271,01/27/2023 14:44,3.349
9272,01/27/2023 14:52,3.347
9273,01/27/2023 14:54,3.351
9274,01/27/2023 15:00,3.348
9275,01/27/2023 15:05,3.345
9276,01/27/2023 15:10,3.339
9277,01/27/2023 15:15,3.343
9278,01/27/2023 15:24,3.352
9279,01/27/2023 15:32,3.356
9280,01/27/2023 15:35,3.354
9281,01/27/2023 15:44,3.344
9282,01/27/2023 15:50,3.34
9283,01/27/2023 15:55,3.332
9284,01/27/2023 16:00,3.336
9285,01/27/2023 16:05,3.335
9286,01/27/2023 16:15,3.329
9287,01/27/2023 16:20,3.323
9288,01/27/2023 16:24,3.335
9289,01/27/2023 16:35,3.324
9290,01/27/2023 16:45,3.327
9291,01/27/2023 16:52,3.321
9292,01/27/2023 16:54,3.324
9293,01/27/2023 17:05,3.325
9294,01/27/2023 17:15,3.329
9295,01/27/2023 17:20,3.33
9296,01/27/2023 17:25,3.33
9297,01/27/2023 17:34,3.326
9298,01/27/2023 17:41,3.327
9299,01/27/2023 17:45,3.327
9300,01/27/2023 17:54,3.332
9301,01/30/2023 08:05,3.356
9302,01/30/2023 08:15,3.364
9303,01/30/2023 08:24,3.356
9304,01/30/2023 08:32,3.356
9305,01/30/2023 08:35,3.363
9306,01/30/2023 08:45,3.357
9307,01/30/2023 08:52,3.36
9308,01/30/2023 08:55,3.367
9309,01/30/2023 09:01,3.365
9310,01/30/2023 09:05,3.351
9311,01/30/2023 09:10,3.349
9312,01/30/2023 09:15,3.354
9313,01/30/2023 09:25,3.359
9314,01/30/2023 09:35,3.361
9315,01/30/2023 09:42,3.358
9316,01/30/2023 09:45,3.358
9317,01/30/2023 09:54,3.339
9318,01/30/2023 10:05,3.35
9319,01/30/2023 10:12,3.352
9320,01/30/2023 10:15,3.353
9321,01/30/2023 10:24,3.356
9322,01/30/2023 10:35,3.364
9323,01/30/2023 10:45,3.356
9324,01/30/2023 10:54,3.355
9325,01/30/2023 11:05,3.352
9326,01/30/2023 11:12,3.362
9327,01/30/2023 11:14,3.365
9328,01/30/2023 11:24,3.363
9329,01/30/2023 11:32,3.358
9330,01/30/2023 11:34,3.362
9331,01/30/2023 11:44,3.374
9332,01/30/2023 11:55,3.371
9333,01/30/2023 12:00,3.365
9334,01/30/2023 12:05,3.364
9335,01/30/2023 12:15,3.359
9336,01/30/2023 12:22,3.356
9337,01/30/2023 12:25,3.355
9338,01/30/2023 12:30,3.352
9339,01/30/2023 12:35,3.356
9340,01/30/2023 12:45,3.353
9341,01/30/2023 12:52,3.351
9342,01/30/2023 12:55,3.353
9343,01/30/2023 13:02,3.348
9344,01/30/2023 13:05,3.348
9345,01/30/2023 13:15,3.355
9346,01/30/2023 13:25,3.348
9347,01/30/2023 13:32,3.355
9348,01/30/2023 13:35,3.35
9349,01/30/2023 13:40,3.354
9350,01/30/2023 13:45,3.342
9351,01/30/2023 13:55,3.334
9352,01/30/2023 14:05,3.345
9353,01/30/2023 14:15,3.347
9354,01/30/2023 14:25,3.355
9355,01/30/2023 14:30,3.353
9356,01/30/2023 14:35,3.351
9357,01/30/2023 14:45,3.348
9358,01/30/2023 14:51,3.346
9359,01/30/2023 14:55,3.341
9360,01/30/2023 15:00,3.324
9361,01/30/2023 15:05,3.33
9362,01/30/2023 15:15,3.32
9363,01/30/2023 15:22,3.326
9364,01/30/2023 15:25,3.325
9365,01/30/2023 15:34,3.346
9366,01/30/2023 15:45,3.353
9367,01/30/2023 15:50,3.348
9368,01/30/2023 15:54,3.35
9369,01/30/2023 16:02,3.345
9370,01/30/2023 16:05,3.343
9371,01/30/2023 16:11,3.344
9372,01/30/2023 16:15,3.329
9373,01/30/2023 16:21,3.332
9374,01/30/2023 16:25,3.324
9375,01/30/2023 16:32,3.327
9376,01/30/2023 16:35,3.337
9377,01/30/2023 16:42,3.337
9378,01/30/2023 16:44,3.338
9379,01/30/2023 16:52,3.339
9380,01/30/2023 16:54,3.342
9381,01/30/2023 17:02,3.338
9382,01/30/2023 17:05,3.34
9383,01/30/2023 17:14,3.339
9384,01/30/2023 17:20,3.342
9385,01/30/2023 17:25,3.344
9386,01/30/2023 17:30,3.344
9387,01/30/2023 17:35,3.346
9388,01/30/2023 17:42,3.342
9389,01/30/2023 17:45,3.341
9390,01/30/2023 17:50,3.34
9391,01/30/2023 17:55,3.342
9392,01/31/2023 08:05,3.291
9393,01/31/2023 08:11,3.284
9394,01/31/2023 08:15,3.306
9395,01/31/2023 08:22,3.322
9396,01/31/2023 08:25,3.324
9397,01/31/2023 08:35,3.327
9398,01/31/2023 08:45,3.333
9399,01/31/2023 08:52,3.336
9400,01/31/2023 08:54,3.336
9401,01/31/2023 09:02,3.336
9402,01/31/2023 09:04,3.341
9403,01/31/2023 09:12,3.335
9404,01/31/2023 09:15,3.345
9405,01/31/2023 09:25,3.337
9406,01/31/2023 09:32,3.336
9407,01/31/2023 09:35,3.325
9408,01/31/2023 09:45,3.327
9409,01/31/2023 09:52,3.321
9410,01/31/2023 09:55,3.32
9411,01/31/2023 10:01,3.322
9412,01/31/2023 10:05,3.325
9413,01/31/2023 10:15,3.32
9414,01/31/2023 10:22,3.329
9415,01/31/2023 10:24,3.336
9416,01/31/2023 10:35,3.346
9417,01/31/2023 10:40,3.346
9418,01/31/2023 10:45,3.345
9419,01/31/2023 10:54,3.349
9420,01/31/2023 11:05,3.358
9421,01/31/2023 11:15,3.363
9422,01/31/2023 11:20,3.365
9423,01/31/2023 11:25,3.367
9424,01/31/2023 11:35,3.36
9425,01/31/2023 11:41,3.349
9426,01/31/2023 11:45,3.346
9427,01/31/2023 11:55,3.349
9428,01/31/2023 12:05,3.34
9429,01/31/2023 12:15,3.338
9430,01/31/2023 12:25,3.334
9431,01/31/2023 12:30,3.337
9432,01/31/2023 12:35,3.34
9433,01/31/2023 12:42,3.338
9434,01/31/2023 12:45,3.335
9435,01/31/2023 12:54,3.332
9436,01/31/2023 13:05,3.322
9437,01/31/2023 13:12,3.326
9438,01/31/2023 13:14,3.328
9439,01/31/2023 13:22,3.332
9440,01/31/2023 13:25,3.333
9441,01/31/2023 13:35,3.32
9442,01/31/2023 13:40,3.306
9443,01/31/2023 13:44,3.318
9444,01/31/2023 13:51,3.304
9445,01/31/2023 13:55,3.308
9446,01/31/2023 14:02,3.312
9447,01/31/2023 14:04,3.315
9448,01/31/2023 14:11,3.307
9449,01/31/2023 14:15,3.312
9450,01/31/2023 14:25,3.316
9451,01/31/2023 14:35,3.322
9452,01/31/2023 14:40,3.322
9453,01/31/2023 14:44,3.318
9454,01/31/2023 14:55,3.324
9455,01/31/2023 15:05,3.331
9456,01/31/2023 15:15,3.344
9457,01/31/2023 15:22,3.35
9458,01/31/2023 15:25,3.358
9459,01/31/2023 15:32,3.353
9460,01/31/2023 15:35,3.356
9461,01/31/2023 15:40,3.345
9462,01/31/2023 15:45,3.337
9463,01/31/2023 15:55,3.351
9464,01/31/2023 16:02,3.338
9465,01/31/2023 16:05,3.338
9466,01/31/2023 16:12,3.338
9467,01/31/2023 16:15,3.333
9468,01/31/2023 16:25,3.331
9469,01/31/2023 16:35,3.331
9470,01/31/2023 16:40,3.332
9471,01/31/2023 16:45,3.334
9472,01/31/2023 16:50,3.331
9473,01/31/2023 16:54,3.332
9474,01/31/2023 17:02,3.334
9475,01/31/2023 17:05,3.334
9476,01/31/2023 17:10,3.337
9477,01/31/2023 17:15,3.341
9478,01/31/2023 17:21,3.34
9479,01/31/2023 17:25,3.339
9480,01/31/2023 17:32,3.344
9481,01/31/2023 17:35,3.344
9482,01/31/2023 17:42,3.34
9483,01/31/2023 17:45,3.339
9484,01/31/2023 17:55,3.335
9485,01/31/2023 18:25,3.336
9486,02/01/2023 08:05,3.331
9487,02/01/2023 08:11,3.312
9488,02/01/2023 08:19,3.303
9489,02/01/2023 08:25,3.296
9490,02/01/2023 08:31,3.296
9491,02/01/2023 08:39,3.295
9492,02/01/2023 08:45,3.29
9493,02/01/2023 08:51,3.289
9494,02/01/2023 08:59,3.283
9495,02/01/2023 09:05,3.288
9496,02/01/2023 09:11,3.287
9497,02/01/2023 09:19,3.296
9498,02/01/2023 09:25,3.294
9499,02/01/2023 09:31,3.3
9500,02/01/2023 09:39,3.307
9501,02/01/2023 09:45,3.314
9502,02/01/2023 09:51,3.304
9503,02/01/2023 09:59,3.306
9504,02/01/2023 10:05,3.308
9505,02/01/2023 10:11,3.315
9506,02/01/2023 10:19,3.319
9507,02/01/2023 10:25,3.312
9508,02/01/2023 10:31,3.308
9509,02/01/2023 10:40,3.318
9510,02/01/2023 10:44,3.311
9511,02/01/2023 10:51,3.309
9512,02/01/2023 10:59,3.306
9513,02/01/2023 11:05,3.307
9514,02/01/2023 11:11,3.304
9515,02/01/2023 11:19,3.307
9516,02/01/2023 11:25,3.31
9517,02/01/2023 11:31,3.309
9518,02/01/2023 11:39,3.309
9519,02/01/2023 11:45,3.309
9520,02/01/2023 11:51,3.309
9521,02/01/2023 11:59,3.309
9522,02/01/2023 12:05,3.314
9523,02/01/2023 12:15,3.308
9524,02/01/2023 12:21,3.306
9525,02/01/2023 12:29,3.312
9526,02/01/2023 12:35,3.302
9527,02/01/2023 12:41,3.299
9528,02/01/2023 12:49,3.305
9529,02/01/2023 12:55,3.299
9530,02/01/2023 13:01,3.3
9531,02/01/2023 13:09,3.299
9532,02/01/2023 13:15,3.301
9533,02/01/2023 13:21,3.291
9534,02/01/2023 13:29,3.289
9535,02/01/2023 13:35,3.285
9536,02/01/2023 13:41,3.286
9537,02/01/2023 13:49,3.289
9538,02/01/2023 13:55,3.287
9539,02/01/2023 14:01,3.29
9540,02/01/2023 14:09,3.296
9541,02/01/2023 14:15,3.299
9542,02/01/2023 14:21,3.289
9543,02/01/2023 14:29,3.296
9544,02/01/2023 14:35,3.305
9545,02/01/2023 14:41,3.32
9546,02/01/2023 14:49,3.322
9547,02/01/2023 14:55,3.319
9548,02/01/2023 15:01,3.332
9549,02/01/2023 15:09,3.334
9550,02/01/2023 15:15,3.334
9551,02/01/2023 15:21,3.329
9552,02/01/2023 15:29,3.343
9553,02/01/2023 15:35,3.336
9554,02/01/2023 15:41,3.331
9555,02/01/2023 15:49,3.331
9556,02/01/2023 15:55,3.341
9557,02/01/2023 16:01,3.34
9558,02/01/2023 16:10,3.337
9559,02/01/2023 16:15,3.332
9560,02/01/2023 16:21,3.334
9561,02/01/2023 16:29,3.328
9562,02/01/2023 16:35,3.324
9563,02/01/2023 16:41,3.328
9564,02/01/2023 16:50,3.325
9565,02/01/2023 16:55,3.322
9566,02/01/2023 17:01,3.308
9567,02/01/2023 17:09,3.308
9568,02/01/2023 17:15,3.31
9569,02/01/2023 17:21,3.307
9570,02/01/2023 17:29,3.303
9571,02/01/2023 17:35,3.296
9572,02/01/2023 17:41,3.301
9573,02/01/2023 17:49,3.292
9574,02/01/2023 17:55,3.29
9575,02/01/2023 17:59,3.293
9576,02/02/2023 08:05,3.261
9577,02/02/2023 08:11,3.257
9578,02/02/2023 08:20,3.236
9579,02/02/2023 08:25,3.235
9580,02/02/2023 08:31,3.222
9581,02/02/2023 08:40,3.222
9582,02/02/2023 08:45,3.22
9583,02/02/2023 08:51,3.222
9584,02/02/2023 08:59,3.213
9585,02/02/2023 09:05,3.218
9586,02/02/2023 09:11,3.23
9587,02/02/2023 09:19,3.233
9588,02/02/2023 09:25,3.224
9589,02/02/2023 09:31,3.226
9590,02/02/2023 09:40,3.219
9591,02/02/2023 09:45,3.207
9592,02/02/2023 09:51,3.2
9593,02/02/2023 09:59,3.216
9594,02/02/2023 10:05,3.211
9595,02/02/2023 10:11,3.209
9596,02/02/2023 10:19,3.212
9597,02/02/2023 10:25,3.199
9598,02/02/2023 10:31,3.203
9599,02/02/2023 10:38,3.204
9600,02/02/2023 10:45,3.201
9601,02/02/2023 10:51,3.206
9602,02/02/2023 11:00,3.209
9603,02/02/2023 11:05,3.208
9604,02/02/2023 11:11,3.209
9605,02/02/2023 11:19,3.193
9606,02/02/2023 11:25,3.191
9607,02/02/2023 11:31,3.19
9608,02/02/2023 11:39,3.189
9609,02/02/2023 11:45,3.185
9610,02/02/2023 11:49,3.179
9611,02/02/2023 11:51,3.18
9612,02/02/2023 11:55,3.178
9613,02/02/2023 12:01,3.229
9614,02/02/2023 12:09,3.191
9615,02/02/2023 12:15,3.195
9616,02/02/2023 12:21,3.156
9617,02/02/2023 12:29,3.165
9618,02/02/2023 12:35,3.137
9619,02/02/2023 12:41,3.129
9620,02/02/2023 12:49,3.11
9621,02/02/2023 12:51,3.128
9622,02/02/2023 13:01,3.153
9623,02/02/2023 13:09,3.151
9624,02/02/2023 13:15,3.153
9625,02/02/2023 13:21,3.155
9626,02/02/2023 13:29,3.121
9627,02/02/2023 13:35,3.124
9628,02/02/2023 13:41,3.132
9629,02/02/2023 13:49,3.118
9630,02/02/2023 13:55,3.106
9631,02/02/2023 14:01,3.098
9632,02/02/2023 14:09,3.096
9633,02/02/2023 14:15,3.094
9634,02/02/2023 14:21,3.105
9635,02/02/2023 14:29,3.092
9636,02/02/2023 14:35,3.094
9637,02/02/2023 14:41,3.09
9638,02/02/2023 14:50,3.084
9639,02/02/2023 14:55,3.093
9640,02/02/2023 15:01,3.098
9641,02/02/2023 15:09,3.095
9642,02/02/2023 15:15,3.084
9643,02/02/2023 15:21,3.075
9644,02/02/2023 15:29,3.069
9645,02/02/2023 15:35,3.052
9646,02/02/2023 15:41,3.052
9647,02/02/2023 15:49,3.06
9648,02/02/2023 15:55,3.058
9649,02/02/2023 16:01,3.05
9650,02/02/2023 16:09,3.028
9651,02/02/2023 16:15,2.997
9652,02/02/2023 16:21,3.008
9653,02/02/2023 16:29,3.009
9654,02/02/2023 16:35,3.009
9655,02/02/2023 16:41,3.015
9656,02/02/2023 16:49,3.005
9657,02/02/2023 16:55,3.001
9658,02/02/2023 17:01,3.008
9659,02/02/2023 17:09,2.999
9660,02/02/2023 17:16,2.994
9661,02/02/2023 17:24,2.989
9662,02/02/2023 17:31,2.989
9663,02/02/2023 17:39,2.993
9664,02/02/2023 17:45,2.998
9665,02/02/2023 17:51,2.992
9666,02/02/2023 17:59,2.994
9667,02/03/2023 08:05,3.016
9668,02/03/2023 08:11,3.025
9669,02/03/2023 08:19,3.032
9670,02/03/2023 08:25,3.036
9671,02/03/2023 08:31,3.045
9672,02/03/2023 08:39,3.057
9673,02/03/2023 08:45,3.059
9674,02/03/2023 08:51,3.054
9675,02/03/2023 08:59,3.059
9676,02/03/2023 09:05,3.066
9677,02/03/2023 09:11,3.066
9678,02/03/2023 09:19,3.072
9679,02/03/2023 09:25,3.064
9680,02/03/2023 09:31,3.06
9681,02/03/2023 09:39,3.048
9682,02/03/2023 09:45,3.052
9683,02/03/2023 09:51,3.039
9684,02/03/2023 09:59,3.038
9685,02/03/2023 10:05,3.04
9686,02/03/2023 10:11,3.047
9687,02/03/2023 10:20,3.036
9688,02/03/2023 10:25,3.037
9689,02/03/2023 10:31,3.027
9690,02/03/2023 10:39,3.04
9691,02/03/2023 10:45,3.034
9692,02/03/2023 10:53,3.025
9693,02/03/2023 11:00,3.033
9694,02/03/2023 11:05,3.035
9695,02/03/2023 11:11,3.026
9696,02/03/2023 11:19,3.035
9697,02/03/2023 11:25,3.032
9698,02/03/2023 11:31,3.034
9699,01/31/2023 08:05,3.291
9700,01/31/2023 08:11,3.284
9701,01/31/2023 08:15,3.306
9702,01/31/2023 08:22,3.322
9703,01/31/2023 08:25,3.324
9704,01/31/2023 08:35,3.327
9705,01/31/2023 08:45,3.333
9706,01/31/2023 08:52,3.336
9707,01/31/2023 08:54,3.336
9708,01/31/2023 09:02,3.336
9709,01/31/2023 09:04,3.341
9710,01/31/2023 09:12,3.335
9711,01/31/2023 09:15,3.345
9712,01/31/2023 09:25,3.337
9713,01/31/2023 09:32,3.336
9714,01/31/2023 09:35,3.325
9715,01/31/2023 09:45,3.327
9716,01/31/2023 09:52,3.321
9717,01/31/2023 09:55,3.32
9718,01/31/2023 10:01,3.322
9719,01/31/2023 10:05,3.325
9720,01/31/2023 10:15,3.32
9721,01/31/2023 10:22,3.329
9722,01/31/2023 10:24,3.336
9723,01/31/2023 10:35,3.346
9724,01/31/2023 10:40,3.346
9725,01/31/2023 10:45,3.345
9726,01/31/2023 10:54,3.349
9727,01/31/2023 11:05,3.358
9728,01/31/2023 11:15,3.363
9729,01/31/2023 11:20,3.365
9730,01/31/2023 11:25,3.367
9731,01/31/2023 11:35,3.36
9732,01/31/2023 11:41,3.349
9733,01/31/2023 11:45,3.346
9734,01/31/2023 11:55,3.349
9735,01/31/2023 12:05,3.34
9736,01/31/2023 12:15,3.338
9737,01/31/2023 12:25,3.334
9738,01/31/2023 12:30,3.337
9739,01/31/2023 12:35,3.34
9740,01/31/2023 12:42,3.338
9741,01/31/2023 12:45,3.335
9742,01/31/2023 12:54,3.332
9743,01/31/2023 13:05,3.322
9744,01/31/2023 13:12,3.326
9745,01/31/2023 13:14,3.328
9746,01/31/2023 13:22,3.332
9747,01/31/2023 13:25,3.333
9748,01/31/2023 13:35,3.32
9749,01/31/2023 13:40,3.306
9750,01/31/2023 13:44,3.318
